,date,time,latitude,longitude,deepness,md,ml,mw,place
5,Tarih     ,Saat    ,Enlem(N),Boylam(,lik(,MD ,Mw ,ML ,Yer                                             Ç
6,----------,--------,--------,-------,----,---,-- ,---,--------------                                  -
197,2023.03.30,19:08:01,37.9128 ,36.2320,2.0 ,-.-,-.-,1.6,AKSAAGAC-SAIMBEYLI (ADANA)
198,2023.03.30,19:06:08,37.9400 ,36.3083,3.5 ,-.-,-.-,1.6,HACIKODAL-GOKSUN (KAHRAMANMARAS)
199,2023.03.30,19:00:18,38.2128 ,37.1558,9.4 ,-.-,-.-,1.2,KARAELBISTAN-ELBISTAN (KAHRAMANMARAS)
200,2023.03.30,18:52:07,38.2095 ,38.5547,2.7 ,-.-,-.-,2.7,GULUMUSAGI (MALATYA)
201,2023.03.30,18:51:14,36.2572 ,36.2518,7.9 ,-.-,-.-,1.3,ALAATTIN (HATAY)
202,2023.03.30,18:49:39,36.9922 ,28.3667,2.8 ,-.-,-.-,1.2,SIRINKOY-ULA (MUGLA)
203,2023.03.30,18:49:25,42.0073 ,37.0753,9.7 ,-.-,-.-,1.9,SAMSUN ACIKLARI (KARADENIZ)
204,2023.03.30,18:49:10,37.7772 ,36.4077,4.1 ,-.-,-.-,1.6,GEBEN-ANDIRIN (KAHRAMANMARAS)
205,2023.03.30,18:49:01,40.6068 ,33.5223,4.2 ,-.-,-.-,1.4,SARITARLA-ELDIVAN (CANKIRI)
206,2023.03.30,18:46:26,38.3797 ,37.3640,2.0 ,-.-,-.-,1.6,INCECIK-ELBISTAN (KAHRAMANMARAS)
207,2023.03.30,18:38:56,38.1168 ,38.3812,9.7 ,-.-,-.-,1.7,SALKONAK-YESILYURT (MALATYA)
208,2023.03.30,18:31:36,38.2593 ,37.7593,3.3 ,-.-,-.-,1.9,CEVIRME-AKCADAG (MALATYA)
209,2023.03.30,18:30:27,37.3112 ,36.8763,5.4 ,-.-,-.-,1.8,BALIKALAN-NURDAGI (GAZIANTEP)
210,2023.03.30,18:30:14,37.4477 ,37.1317,5.8 ,-.-,-.-,1.9,SEYRANTEPE-PAZARCIK (KAHRAMANMARAS)
211,2023.03.30,18:24:32,38.0743 ,37.8407,5.0 ,-.-,-.-,2.5,GUNEDOGRU-DOGANSEHIR (MALATYA)
212,2023.03.30,18:16:26,37.9258 ,36.2655,5.1 ,-.-,-.-,2.4,HACIKODAL-GOKSUN (KAHRAMANMARAS)
213,2023.03.30,18:14:29,37.9790 ,36.3692,7.6 ,-.-,-.-,1.8,HUGTAS-GOKSUN (KAHRAMANMARAS)
214,2023.03.30,18:13:43,38.1258 ,36.6320,5.0 ,-.-,-.-,1.9,YENIYAPAN-GOKSUN (KAHRAMANMARAS)
215,2023.03.30,18:09:24,36.4453 ,27.5543,1.4 ,-.-,-.-,2.7,AKDENIZ
216,2023.03.30,18:04:38,36.9907 ,28.3950,0.2 ,-.-,-.-,1.8,SIRINKOY-ULA (MUGLA)
217,2023.03.30,18:03:01,37.6230 ,37.4223,6.0 ,-.-,-.-,1.6,MILYANLISOKU-PAZARCIK (KAHRAMANMARAS)
218,2023.03.30,18:01:54,37.9858 ,36.1868,4.5 ,-.-,-.-,1.5,KALEBOYNU-GOKSUN (KAHRAMANMARAS)
219,2023.03.30,17:57:41,37.9792 ,36.4153,1.5 ,-.-,-.-,1.4,ACIELMA-GOKSUN (KAHRAMANMARAS)
220,2023.03.30,17:50:31,38.1060 ,36.5365,2.4 ,-.-,-.-,1.6,CAMDERE-GOKSUN (KAHRAMANMARAS)
221,2023.03.30,17:48:23,37.2642 ,38.8958,5.0 ,-.-,-.-,1.5,SARISEYH (SANLIURFA)
222,2023.03.30,17:47:08,38.1967 ,37.2132,7.9 ,-.-,-.-,1.7,ELBISTAN (KAHRAMANMARAS)
223,2023.03.30,17:42:51,38.8838 ,37.5718,5.0 ,-.-,-.-,1.6,BICIR-KULUNCAK (MALATYA)
224,2023.03.30,17:38:31,38.4743 ,37.5713,6.0 ,-.-,-.-,1.8,CAYBASI-DARENDE (MALATYA)
225,2023.03.30,17:35:54,38.1400 ,37.8140,2.4 ,-.-,-.-,2.0,FINDIKKOY-DOGANSEHIR (MALATYA)
226,2023.03.30,17:25:13,38.4742 ,37.4913,5.6 ,-.-,-.-,1.5,YAVUZLAR-DARENDE (MALATYA)
227,2023.03.30,17:22:53,42.0292 ,36.9488,7.9 ,-.-,-.-,3.1,SAMSUN ACIKLARI (KARADENIZ)
228,2023.03.30,17:14:37,38.2525 ,38.3233,2.3 ,-.-,-.-,1.7,KOZLUK-YESILYURT (MALATYA)
229,2023.03.30,17:10:54,37.9470 ,36.3468,0.0 ,-.-,-.-,1.3,YOGUNOLUK-GOKSUN (KAHRAMANMARAS)
230,2023.03.30,17:05:42,37.4697 ,37.1807,1.1 ,-.-,-.-,1.6,DOGANLIKARAHASAN-PAZARCIK (KAHRAMANMARAS)
231,2023.03.30,17:00:12,37.9715 ,37.7662,5.0 ,-.-,-.-,1.6,ORENCIK-DOGANSEHIR (MALATYA)
232,2023.03.30,16:57:00,37.1547 ,36.9472,9.4 ,-.-,-.-,1.7,SAKCAGOZE-NURDAGI (GAZIANTEP)
233,2023.03.30,16:53:07,37.9213 ,36.3103,5.8 ,-.-,-.-,1.8,HACIKODAL-GOKSUN (KAHRAMANMARAS)
234,2023.03.30,16:51:52,38.0150 ,37.5135,8.4 ,-.-,-.-,1.6,TATLAR-NURHAK (KAHRAMANMARAS)
235,2023.03.30,16:51:15,36.9220 ,28.6393,4.9 ,-.-,-.-,2.1,HAMITKOY-KOYCEGIZ (MUGLA)
236,2023.03.30,16:49:24,38.4552 ,37.9805,1.1 ,-.-,-.-,2.2,YALINBUDAK-AKCADAG (MALATYA)
237,2023.03.30,16:40:51,38.1147 ,38.3893,5.0 ,-.-,-.-,2.1,SALKONAK-YESILYURT (MALATYA)
238,2023.03.30,16:37:31,37.2165 ,36.9948,2.4 ,-.-,-.-,2.7,SATIRHUYUK-NURDAGI (GAZIANTEP)
239,2023.03.30,16:08:56,37.5978 ,37.3507,5.0 ,-.-,-.-,2.7,KARAAGAC-PAZARCIK (KAHRAMANMARAS)
240,2023.03.30,16:01:37,38.3572 ,36.8975,4.9 ,-.-,-.-,1.4,ALTINELMA-AFSIN (KAHRAMANMARAS)
241,2023.03.30,15:47:39,37.8570 ,36.6495,6.0 ,-.-,3.2,3.1,DONGEL (KAHRAMANMARAS)
242,2023.03.30,15:39:57,38.4692 ,36.9472,5.0 ,-.-,-.-,2.1,KOCOVASI-AFSIN (KAHRAMANMARAS)
243,2023.03.30,15:28:36,37.9230 ,36.3215,5.5 ,-.-,-.-,1.9,HACIKODAL-GOKSUN (KAHRAMANMARAS)
244,2023.03.30,15:21:52,37.9522 ,36.2835,6.6 ,-.-,-.-,2.2,KAZANDERE-GOKSUN (KAHRAMANMARAS)
245,2023.03.30,15:15:40,37.8418 ,36.4667,9.4 ,-.-,-.-,2.2,KUMARLI (KAHRAMANMARAS)
246,2023.03.30,15:04:45,37.9210 ,36.2815,7.8 ,-.-,-.-,2.3,HACIKODAL-GOKSUN (KAHRAMANMARAS)
247,2023.03.30,15:02:59,38.2132 ,37.7953,1.6 ,-.-,-.-,2.4,DEDEYAZI-DOGANSEHIR (MALATYA)
248,2023.03.30,14:53:24,37.9045 ,36.4260,5.2 ,-.-,-.-,2.6,BUYUKCAMURLU-GOKSUN (KAHRAMANMARAS)
249,2023.03.30,14:44:07,38.0703 ,36.6183,4.9 ,-.-,-.-,1.5,HACIOMER-GOKSUN (KAHRAMANMARAS)
250,2023.03.30,14:29:49,37.8962 ,36.2877,5.0 ,-.-,-.-,2.3,PAYAMBURNU-GOKSUN (KAHRAMANMARAS)
251,2023.03.30,14:26:25,38.0587 ,36.6275,5.3 ,-.-,-.-,1.4,GUCUKSU-GOKSUN (KAHRAMANMARAS)
252,2023.03.30,14:18:09,38.1202 ,36.5975,7.9 ,-.-,-.-,1.7,KANLIKAVAK-GOKSUN (KAHRAMANMARAS)
253,2023.03.30,14:14:19,38.3598 ,41.8840,4.3 ,-.-,-.-,1.8,SALMAN-MUTKI (BITLIS)
254,2023.03.30,14:05:56,38.3085 ,37.9440,3.4 ,-.-,-.-,1.3,IKINCILER-AKCADAG (MALATYA)
255,2023.03.30,13:59:51,38.0323 ,36.4577,8.6 ,-.-,-.-,1.3,CAGLAYAN-GOKSUN (KAHRAMANMARAS)
256,2023.03.30,13:55:53,39.3587 ,26.2548,0.1 ,-.-,-.-,2.1,MIDILLI ADASI (EGE DENIZI)
257,2023.03.30,13:41:09,38.1137 ,36.6570,1.3 ,-.-,-.-,2.4,KARAOMER-GOKSUN (KAHRAMANMARAS)
258,2023.03.30,13:35:39,38.3922 ,38.2150,0.3 ,-.-,-.-,1.9,KENDIRLI (MALATYA)
259,2023.03.30,13:29:52,37.6853 ,37.4335,2.7 ,-.-,-.-,2.1,GOYNUK-PAZARCIK (KAHRAMANMARAS)
260,2023.03.30,13:17:51,37.7808 ,36.2697,5.0 ,-.-,-.-,2.9,CIGSAR-ANDIRIN (KAHRAMANMARAS)
261,2023.03.30,13:13:27,37.2268 ,36.8840,5.4 ,-.-,-.-,2.1,NOGAYLAR-NURDAGI (GAZIANTEP)
262,2023.03.30,13:05:47,37.5873 ,37.1910,3.4 ,-.-,-.-,2.0,KUZUCAK (KAHRAMANMARAS)
263,2023.03.30,13:03:22,37.4372 ,37.1450,5.3 ,-.-,-.-,1.8,ESKINARLI-PAZARCIK (KAHRAMANMARAS)
264,2023.03.30,13:02:49,38.2408 ,36.5840,7.3 ,-.-,-.-,1.5,KAVSUT-GOKSUN (KAHRAMANMARAS)
265,2023.03.30,12:54:23,38.3595 ,37.3372,5.0 ,-.-,-.-,1.8,INCECIK-ELBISTAN (KAHRAMANMARAS)
266,2023.03.30,12:48:51,37.7682 ,36.4117,3.0 ,-.-,-.-,1.7,GEBEN-ANDIRIN (KAHRAMANMARAS)
267,2023.03.30,12:47:00,38.2333 ,37.3427,5.0 ,-.-,-.-,1.6,DEMIRCILIK-ELBISTAN (KAHRAMANMARAS)
268,2023.03.30,12:44:48,36.2690 ,36.0063,5.0 ,-.-,-.-,1.6,CEYLANDERE-SAMANDAG (HATAY)
269,2023.03.30,12:43:32,38.9483 ,37.4888,3.3 ,-.-,-.-,1.4,SARICA-GURUN (SIVAS)
270,2023.03.30,12:39:05,35.9180 ,36.0697,2.6 ,-.-,-.-,1.9,GUZELYURT-YAYLADAGI (HATAY)
271,2023.03.30,12:29:52,35.9728 ,36.2672,5.5 ,-.-,-.-,1.8,ERBASI-ALTINOZU (HATAY)
272,2023.03.30,12:26:19,36.0417 ,36.0765,5.9 ,-.-,-.-,3.0,KARACURUN-YAYLADAGI (HATAY)
273,2023.03.30,12:21:31,36.1960 ,33.7083,0.0 ,-.-,-.-,1.2,YESILOVACIK-SILIFKE (MERSIN)
274,2023.03.30,12:16:13,38.0295 ,36.3185,0.6 ,-.-,-.-,1.8,HUGTAS-GOKSUN (KAHRAMANMARAS)
275,2023.03.30,12:09:48,39.1117 ,27.5820,0.0 ,-.-,-.-,1.4,ADIL-SOMA (MANISA)
276,2023.03.30,12:00:48,39.1107 ,37.2427,8.1 ,-.-,-.-,1.9,HAMAL-KANGAL (SIVAS)
277,2023.03.30,11:45:44,39.4987 ,33.1482,1.7 ,-.-,-.-,1.6,CATALOREN-BALA (ANKARA)
278,2023.03.30,11:44:25,38.0818 ,37.2220,5.4 ,-.-,3.1,3.1,AKPINAR-EKINOZU (KAHRAMANMARAS)
279,2023.03.30,11:33:38,38.4628 ,37.4797,5.2 ,-.-,-.-,1.2,YAVUZLAR-DARENDE (MALATYA)
280,2023.03.30,11:33:12,38.2508 ,37.0035,3.0 ,-.-,-.-,1.6,KARAGOZ-AFSIN (KAHRAMANMARAS)
281,2023.03.30,11:30:56,38.2232 ,36.9232,5.0 ,-.-,-.-,1.5,AFSIN (KAHRAMANMARAS)
282,2023.03.30,11:26:48,38.0530 ,37.5252,9.4 ,-.-,-.-,2.1,TATLAR-NURHAK (KAHRAMANMARAS)
283,2023.03.30,11:16:42,38.7905 ,36.1698,0.5 ,-.-,-.-,1.6,KUSCULAR-PINARBASI (KAYSERI)
284,2023.03.30,11:11:48,38.1652 ,36.4805,1.6 ,-.-,-.-,1.5,BOZHUYUK-GOKSUN (KAHRAMANMARAS)
285,2023.03.30,11:10:29,38.3233 ,37.0353,3.3 ,-.-,-.-,1.5,COGULHAN-AFSIN (KAHRAMANMARAS)
286,2023.03.30,11:04:32,38.6990 ,35.3157,9.5 ,-.-,-.-,1.8,KARPUZSEKISI-HACILAR (KAYSERI)
287,2023.03.30,10:54:13,37.3158 ,35.4390,8.9 ,-.-,-.-,2.9,TOPALLI-ALADAG (ADANA)
288,2023.03.30,10:53:26,37.6735 ,35.4317,4.7 ,-.-,-.-,2.7,KUP-ALADAG (ADANA)
289,2023.03.30,10:51:04,36.0872 ,36.2138,2.1 ,-.-,-.-,1.7,AKAMBER-ALTINOZU (HATAY)
290,2023.03.30,10:48:04,37.9675 ,36.3083,5.4 ,-.-,-.-,1.5,KAZANDERE-GOKSUN (KAHRAMANMARAS)
291,2023.03.30,10:47:43,39.1408 ,39.3027,3.8 ,-.-,-.-,2.4,DALOREN-HOZAT (TUNCELI)
292,2023.03.30,10:40:18,38.1463 ,36.4993,5.3 ,-.-,-.-,1.8,BOZHUYUK-GOKSUN (KAHRAMANMARAS)
293,2023.03.30,10:38:11,37.8842 ,36.3005,2.4 ,-.-,-.-,1.7,PAYAMBURNU-GOKSUN (KAHRAMANMARAS)
294,2023.03.30,10:36:51,38.0327 ,36.2953,5.0 ,-.-,-.-,1.4,KAZANDERE-GOKSUN (KAHRAMANMARAS)
295,2023.03.30,10:34:02,37.7015 ,36.1263,3.6 ,-.-,3.4,3.2,ESENLI-SUMBAS (OSMANIYE)
296,2023.03.30,10:23:15,37.8605 ,37.5577,5.3 ,-.-,-.-,1.9,SAVRAN-GOLBASI (ADIYAMAN)
297,2023.03.30,10:22:37,36.0392 ,35.9420,8.3 ,-.-,-.-,2.2,MEYDAN-SAMANDAG (HATAY)
298,2023.03.30,10:12:52,38.1122 ,36.5995,5.1 ,-.-,-.-,2.0,KANLIKAVAK-GOKSUN (KAHRAMANMARAS)
299,2023.03.30,10:08:32,37.9020 ,36.3602,9.4 ,-.-,-.-,1.7,BUYUKCAMURLU-GOKSUN (KAHRAMANMARAS)
300,2023.03.30,09:47:26,38.3350 ,38.1820,5.0 ,-.-,3.4,3.4,DURULDU (MALATYA)
301,2023.03.30,09:46:10,38.0640 ,37.2232,5.0 ,-.-,-.-,1.7,EKINOZU (KAHRAMANMARAS)
302,2023.03.30,09:42:35,38.1395 ,36.6172,5.4 ,-.-,-.-,1.4,YENIYAPAN-GOKSUN (KAHRAMANMARAS)
303,2023.03.30,09:39:37,37.9182 ,36.2542,5.0 ,-.-,3.1,3.1,AKSAAGAC-SAIMBEYLI (ADANA)
304,2023.03.30,09:35:25,37.8068 ,36.3177,8.7 ,-.-,-.-,1.7,CIGSAR-ANDIRIN (KAHRAMANMARAS)
305,2023.03.30,09:31:02,38.1062 ,37.5907,4.0 ,-.-,-.-,2.1,TAPKIRANKALE-ELBISTAN (KAHRAMANMARAS)
306,2023.03.30,09:30:10,38.0770 ,36.7663,5.6 ,-.-,-.-,1.9,KORKMAZ-GOKSUN (KAHRAMANMARAS)
307,2023.03.30,09:25:04,37.9357 ,36.2718,4.7 ,-.-,-.-,1.5,HACIKODAL-GOKSUN (KAHRAMANMARAS)
308,2023.03.30,09:22:50,36.3307 ,35.8955,5.5 ,-.-,-.-,2.8,AVCILARSUYU-ARSUZ (HATAY)
309,2023.03.30,09:14:01,38.3488 ,38.2048,5.0 ,-.-,3.6,3.6,TOPSOGUT (MALATYA)
310,2023.03.30,09:10:56,38.0042 ,36.3000,8.3 ,-.-,-.-,1.9,KAZANDERE-GOKSUN (KAHRAMANMARAS)
311,2023.03.30,09:03:19,37.9865 ,37.4222,2.1 ,-.-,-.-,1.9,NURHAK (KAHRAMANMARAS)
312,2023.03.30,09:02:46,37.1398 ,37.2173,0.0 ,-.-,-.-,1.8,YESILCE-SEHITKAMIL (GAZIANTEP)
313,2023.03.30,08:47:07,37.9932 ,36.3837,5.4 ,-.-,-.-,1.8,HUGTAS-GOKSUN (KAHRAMANMARAS)
314,2023.03.30,08:34:50,36.0432 ,35.5940,7.9 ,-.-,-.-,1.8,AKDENIZ
315,2023.03.30,08:33:42,38.0558 ,37.4097,5.5 ,-.-,-.-,2.3,AGCASAR-NURHAK (KAHRAMANMARAS)
316,2023.03.30,08:23:46,38.3488 ,38.0822,6.8 ,-.-,-.-,1.7,YAGMURLU-AKCADAG (MALATYA)
317,2023.03.30,08:22:02,37.9335 ,36.2693,5.4 ,-.-,-.-,1.4,HACIKODAL-GOKSUN (KAHRAMANMARAS)
318,2023.03.30,08:19:52,37.3707 ,36.7977,9.9 ,-.-,-.-,1.7,KIZILENIS-TURKOGLU (KAHRAMANMARAS)
319,2023.03.30,08:17:33,37.9547 ,36.3120,6.1 ,-.-,-.-,1.6,KAZANDERE-GOKSUN (KAHRAMANMARAS)
320,2023.03.30,08:11:31,38.4687 ,37.4732,6.0 ,-.-,-.-,2.1,YAVUZLAR-DARENDE (MALATYA)
321,2023.03.30,08:08:33,38.2560 ,38.1915,5.0 ,-.-,-.-,2.3,SEYITUSAGI-YESILYURT (MALATYA)
322,2023.03.30,07:58:01,37.8048 ,36.3725,4.0 ,-.-,-.-,1.7,CIGSAR-ANDIRIN (KAHRAMANMARAS)
323,2023.03.30,07:57:03,37.9353 ,36.3205,9.4 ,-.-,-.-,1.6,HACIKODAL-GOKSUN (KAHRAMANMARAS)
324,2023.03.30,07:54:23,37.9480 ,36.2633,5.0 ,-.-,-.-,2.2,KAZANDERE-GOKSUN (KAHRAMANMARAS)
325,2023.03.30,07:34:16,35.8227 ,30.6057,3.2 ,-.-,-.-,2.7,AKDENIZ
326,2023.03.30,07:31:46,38.1902 ,38.5583,5.3 ,-.-,-.-,2.7,ULUKOY (MALATYA)
327,2023.03.30,07:23:34,37.8962 ,36.4135,3.0 ,-.-,-.-,1.3,BUYUKCAMURLU-GOKSUN (KAHRAMANMARAS)
328,2023.03.30,07:18:00,38.4037 ,36.1970,6.0 ,-.-,-.-,1.3,ARSLANTAS-TOMARZA (KAYSERI)
329,2023.03.30,07:06:00,37.8515 ,36.5585,6.7 ,-.-,-.-,2.0,KUMARLI (KAHRAMANMARAS)
330,2023.03.30,06:50:29,38.0553 ,35.9517,9.7 ,-.-,-.-,1.0,GEDIKLI-FEKE (ADANA)
331,2023.03.30,06:49:06,34.7935 ,24.8922,5.0 ,-.-,-.-,1.8,GIRIT ADASI ACIKLARI (AKDENIZ)
332,2023.03.30,06:46:02,38.0878 ,36.5930,7.2 ,-.-,-.-,1.2,YAGMURLU-GOKSUN (KAHRAMANMARAS)
333,2023.03.30,06:44:48,37.9382 ,36.1847,5.0 ,-.-,-.-,2.0,EYUPLU-SAIMBEYLI (ADANA)
334,2023.03.30,06:41:00,38.0463 ,36.5387,3.8 ,-.-,-.-,1.0,ORTATEPE-GOKSUN (KAHRAMANMARAS)
335,2023.03.30,06:25:41,38.1333 ,38.0668,5.1 ,-.-,-.-,1.6,ESKIKOY-DOGANSEHIR (MALATYA)
336,2023.03.30,06:24:11,38.1827 ,37.7620,3.1 ,-.-,-.-,1.4,CAVUSLU-DOGANSEHIR (MALATYA)
337,2023.03.30,06:02:58,37.4930 ,37.1753,0.1 ,-.-,-.-,1.2,DOGANLIKARAHASAN-PAZARCIK (KAHRAMANMARAS)
338,2023.03.30,06:00:42,39.6148 ,39.8485,5.1 ,-.-,-.-,1.8,BALABAN SARIKAYA-UZUMLU (ERZINCAN)
339,2023.03.30,05:53:31,38.1718 ,37.7720,0.1 ,-.-,-.-,1.2,CAVUSLU-DOGANSEHIR (MALATYA)
340,2023.03.30,05:44:21,38.1015 ,37.4672,8.7 ,-.-,-.-,1.5,SUNNETKOY-ELBISTAN (KAHRAMANMARAS)
341,2023.03.30,05:43:24,37.7942 ,36.3387,9.7 ,-.-,-.-,2.0,CIGSAR-ANDIRIN (KAHRAMANMARAS)
342,2023.03.30,05:37:27,38.0792 ,37.2198,6.8 ,-.-,-.-,1.6,AKPINAR-EKINOZU (KAHRAMANMARAS)
343,2023.03.30,05:35:27,36.1183 ,25.0732,5.0 ,-.-,-.-,2.0,GIRIT ADASI (AKDENIZ)
344,2023.03.30,05:31:43,38.2917 ,37.4098,7.0 ,-.-,-.-,1.5,KAVAKTEPE-ELBISTAN (KAHRAMANMARAS)
345,2023.03.30,05:31:27,38.2573 ,38.2852,5.0 ,-.-,-.-,1.6,KOZLUK-YESILYURT (MALATYA)
346,2023.03.30,05:30:26,38.0062 ,36.5700,7.0 ,-.-,-.-,1.6,KARAAHMET-GOKSUN (KAHRAMANMARAS)
347,2023.03.30,05:27:49,38.0622 ,36.4708,5.4 ,-.-,-.-,1.4,CAGLAYAN-GOKSUN (KAHRAMANMARAS)
348,2023.03.30,05:21:25,36.3663 ,36.2725,6.6 ,-.-,-.-,2.6,ASAGIOBA (HATAY)
349,2023.03.30,05:18:12,36.0762 ,36.1140,4.6 ,-.-,-.-,1.9,DAGDUZU (HATAY)
350,2023.03.30,05:16:10,35.1342 ,24.2338,4.8 ,-.-,-.-,2.3,GIRIT ADASI (AKDENIZ)
351,2023.03.30,05:15:31,35.9982 ,35.9862,6.7 ,-.-,-.-,1.5,GOZLUCE-YAYLADAGI (HATAY)
352,2023.03.30,05:08:37,38.3627 ,37.7880,8.7 ,-.-,-.-,1.6,DURULOVA-AKCADAG (MALATYA)
353,2023.03.30,05:06:39,38.5052 ,31.5483,3.9 ,-.-,-.-,1.3,PAZARKAYA-TUZLUKCU (KONYA)
354,2023.03.30,04:54:58,38.0937 ,37.2215,5.0 ,-.-,-.-,1.8,AKPINAR-EKINOZU (KAHRAMANMARAS)
355,2023.03.30,04:24:24,37.9485 ,36.2733,5.2 ,-.-,-.-,2.7,KAZANDERE-GOKSUN (KAHRAMANMARAS)
356,2023.03.30,04:21:25,35.9557 ,36.2568,5.8 ,-.-,-.-,3.6,ERBASI-ALTINOZU (HATAY)
357,2023.03.30,04:10:25,38.2732 ,38.3892,5.0 ,-.-,-.-,1.3,UZUMLU (MALATYA)
358,2023.03.30,04:03:12,38.5443 ,37.9567,6.6 ,-.-,-.-,1.6,SADIKLI-YAZIHAN (MALATYA)
359,2023.03.30,04:00:43,38.0578 ,37.4672,7.5 ,-.-,-.-,1.9,SUNNETKOY-ELBISTAN (KAHRAMANMARAS)
360,2023.03.30,03:54:05,38.8240 ,37.3577,5.0 ,-.-,-.-,1.8,KARADORUK-GURUN (SIVAS)
361,2023.03.30,03:48:51,38.0320 ,36.5820,7.5 ,-.-,-.-,1.5,SARAYCIK-GOKSUN (KAHRAMANMARAS)
362,2023.03.30,03:43:59,37.3642 ,36.8795,3.9 ,-.-,-.-,2.0,GOLLUHUYUK-TURKOGLU (KAHRAMANMARAS)
363,2023.03.30,03:41:55,40.3742 ,27.4088,9.1 ,-.-,-.-,1.9,BOZLAR-BIGA (CANAKKALE)
364,2023.03.30,03:37:42,36.2862 ,35.8998,5.0 ,-.-,-.-,1.5,AVCILARSUYU-ARSUZ (HATAY)
365,2023.03.30,03:33:15,40.8563 ,34.5197,3.4 ,-.-,-.-,1.5,YAVU-ISKILIP (CORUM)
366,2023.03.30,03:32:26,38.4293 ,37.6583,3.7 ,-.-,-.-,1.6,KAYNAK-DARENDE (MALATYA)
367,2023.03.30,03:31:59,40.8457 ,31.5790,4.8 ,-.-,-.-,1.8,KOZLU (BOLU)
368,2023.03.30,03:29:28,37.3065 ,36.8208,6.1 ,-.-,-.-,2.2,AKCALI-TURKOGLU (KAHRAMANMARAS)
369,2023.03.30,03:27:11,37.8983 ,36.2830,3.3 ,-.-,-.-,1.1,TOPALLAR-SAIMBEYLI (ADANA)
370,2023.03.30,03:25:38,38.2367 ,38.3708,1.8 ,-.-,-.-,2.2,UCGOZE-YESILYURT (MALATYA)
371,2023.03.30,03:24:41,38.4318 ,37.2312,7.8 ,-.-,-.-,1.6,SARIYATAK-ELBISTAN (KAHRAMANMARAS)
372,2023.03.30,03:19:00,37.2243 ,38.4585,1.7 ,-.-,-.-,1.8,CIFTEKEMER (SANLIURFA)
373,2023.03.30,03:11:07,38.0147 ,36.3828,5.0 ,-.-,-.-,2.2,ACIELMA-GOKSUN (KAHRAMANMARAS)
374,2023.03.30,03:02:42,37.9082 ,36.2107,9.2 ,-.-,-.-,1.6,AKSAAGAC-SAIMBEYLI (ADANA)
375,2023.03.30,03:01:45,40.5457 ,34.3710,9.4 ,-.-,-.-,1.2,SUGIYLAN-ISKILIP (CORUM)
376,2023.03.30,02:59:42,37.9438 ,36.2625,4.7 ,-.-,-.-,2.2,KAZANDERE-GOKSUN (KAHRAMANMARAS)
377,2023.03.30,02:50:51,38.0943 ,37.2178,5.0 ,-.-,-.-,1.6,AKPINAR-EKINOZU (KAHRAMANMARAS)
378,2023.03.30,02:43:27,37.8245 ,36.5723,5.5 ,-.-,-.-,2.6,CUKURHISAR (KAHRAMANMARAS)
379,2023.03.30,02:40:12,37.2162 ,38.4885,5.5 ,-.-,-.-,2.0,ORTAOREN-BOZOVA (SANLIURFA)
380,2023.03.30,02:33:47,38.3302 ,37.1983,0.8 ,-.-,-.-,1.4,EVCIHUYUK-ELBISTAN (KAHRAMANMARAS)
381,2023.03.30,02:32:13,38.1580 ,38.4722,5.4 ,-.-,-.-,2.3,AKSU-SINCIK (ADIYAMAN)
382,2023.03.30,02:22:33,37.2215 ,39.0218,5.8 ,-.-,-.-,2.0,MAGARACIK (SANLIURFA)
383,2023.03.30,02:15:23,37.8570 ,36.2432,9.9 ,-.-,-.-,1.5,KARAKUYU-SAIMBEYLI (ADANA)
384,2023.03.30,02:04:07,37.1562 ,35.8313,8.6 ,-.-,-.-,1.2,YESILBAHCE-CEYHAN (ADANA)
385,2023.03.30,01:53:49,38.2983 ,37.7078,5.0 ,-.-,-.-,1.7,CEVIRME-AKCADAG (MALATYA)
386,2023.03.30,01:51:32,37.2773 ,28.0432,4.6 ,-.-,-.-,1.9,YAYLA-YATAGAN (MUGLA)
387,2023.03.30,01:50:14,37.9242 ,36.2503,5.0 ,-.-,-.-,2.6,AKSAAGAC-SAIMBEYLI (ADANA)
388,2023.03.30,01:45:02,37.7582 ,36.3865,6.9 ,-.-,-.-,1.9,COKAK-ANDIRIN (KAHRAMANMARAS)
389,2023.03.30,01:37:21,37.5440 ,37.2045,9.9 ,-.-,-.-,1.6,KUZUCAK (KAHRAMANMARAS)
390,2023.03.30,01:33:07,37.8068 ,36.5528,5.1 ,-.-,-.-,2.7,KAYNAR (KAHRAMANMARAS)
391,2023.03.30,01:26:27,37.5703 ,36.1068,6.4 ,-.-,-.-,1.6,YESILYAYLA-SUMBAS (OSMANIYE)
392,2023.03.30,01:22:28,37.9625 ,36.3185,5.7 ,-.-,-.-,1.1,KAZANDERE-GOKSUN (KAHRAMANMARAS)
393,2023.03.30,01:18:08,37.8125 ,36.4248,7.2 ,-.-,-.-,2.2,GEBEN-ANDIRIN (KAHRAMANMARAS)
394,2023.03.30,01:17:00,37.8125 ,36.5567,8.2 ,-.-,3.2,3.2,KAYNAR (KAHRAMANMARAS)
395,2023.03.30,01:09:26,37.7928 ,36.2593,7.1 ,-.-,-.-,1.7,CIGSAR-ANDIRIN (KAHRAMANMARAS)
396,2023.03.30,01:04:23,37.8608 ,36.6098,6.9 ,-.-,3.2,3.2,CEVREPINAR (KAHRAMANMARAS)
